Principal Component 1:
    Feature: psqi_11a, Weight: 0.016641148676533275
    Feature: White, Weight: 0.016620641035597933
    Feature: Cannabis Never, Weight: 0.016161251304009815
    Feature: Cannabis Once a week or less, Weight: 0.015827125298778028
    Feature: wd_tob, Weight: 0.015683459755977628
    Feature: wd_ema, Weight: 0.015043198715245686
    Feature: subs_caff_23to02, Weight: 0.014050711449641429
    Feature: we_nwak, Weight: 0.013878729184387442
    Feature: subs_caff_20to23, Weight: 0.013550997408554949
    Feature: sds_19, Weight: 0.0135292296875522
    Feature: subs_tob_08to11, Weight: 0.01336311585933761
    Feature: msfsc1, Weight: 0.013333396900223097
    Feature: sds_4, Weight: 0.011614996904702343
    Feature: hispanic, Weight: 0.011554940001717407
    Feature: subs_alc_23to02, Weight: 0.01125478647422854
    Feature: ddnsi_2, Weight: 0.010848548711281178
    Feature: Tobacco Former Smoker, Weight: 0.010721330031266397
    Feature: sds_14, Weight: 0.010684114094494592
    Feature: psqi_c1, Weight: 0.010412925640557298
    Feature: Alcohol A few times a week, Weight: 0.010297940128260267
    Feature: wd_ttb, Weight: 0.010247839633852271
    Feature: sds_24, Weight: 0.009922344123024245
    Feature: isi_1, Weight: 0.00980916181109405
    Feature: wd_sq, Weight: 0.00970209680550222
    Feature: college_educated, Weight: 0.009690109178164132
    Feature: subs_can_23to02, Weight: 0.009610142346740186
    Feature: Caffeine Once a month or less, Weight: 0.008970900174782592
    Feature: Tobacco Daily Smoker, Weight: 0.00857454129398887
    Feature: subs_can_17to20, Weight: 0.008261830022293555
    Feature: psqi_6, Weight: 0.008207585147523545
    Feature: subs_caff_08to11, Weight: 0.007450741036483657
    Feature: ddnsi_3, Weight: 0.007257594950905089
    Feature: left_handed, Weight: 0.007129367515342738
    Feature: Caffeine Multiple times daily, Weight: 0.006959718398309518
    Feature: Caffeine Daily, Weight: 0.00671433374056502
    Feature: psqi_11b, Weight: 0.006688446364428766
    Feature: ddnsi_4, Weight: 0.005550727650003803
    Feature: sds_1, Weight: 0.005462878966285452
    Feature: sds_13, Weight: 0.005353465203843704
    Feature: Cannabis Daily, Weight: 0.004612204708419389
    Feature: sds_21, Weight: 0.004000284367036982
    Feature: Cannabis A few times a week, Weight: 0.0038969570720759133
    Feature: subs_can_11to14, Weight: 0.003705257061650251
    Feature: subs_caff_02to05, Weight: 0.003510604630055483
    Feature: subs_can_02to05, Weight: 0.003459211721232105
    Feature: sds_18, Weight: 0.0033263760984925603
    Feature: subs_alc_02to05, Weight: 0.003293504480466047
    Feature: Homosexual, Weight: 0.003271660694354958
    Feature: Caffeine Once a week or less, Weight: 0.003183572197157595
    Feature: Tobacco Never Smoker, Weight: 0.0031475852460174994
    Feature: wd_nwak, Weight: 0.0030676153623299396
    Feature: sds_17, Weight: 0.002958372230807536
    Feature: Cannabis Once a month or less, Weight: 0.002945909356289942
    Feature: sds_25, Weight: 0.0028201349744351213
    Feature: Cannabis Multiple times daily, Weight: 0.002564787725178207
    Feature: psqi_5e, Weight: 0.002450709693482583
    Feature: we_tib, Weight: 0.0024507096934824994
    Feature: subs_can_05to08, Weight: 0.002405326198265701
    Feature: subs_alc_08to11, Weight: 0.002398676617739228
    Feature: sds_22, Weight: 0.0022794489320737315
    Feature: transgender, Weight: 0.0019460427377418522
    Feature: sds_15, Weight: 0.0018805081380834122
    Feature: Caffeine Never, Weight: 0.0018804492639197456
    Feature: sds_20, Weight: 0.0018480978087702452
    Feature: subs_alc_11to14, Weight: 0.001777609797986684
    Feature: ddnsi_total, Weight: 0.001622618256725134
    Feature: Alcohol Daily, Weight: 0.0013030840349674572
    Feature: Alcohol Never, Weight: 0.0012417226593851153
    Feature: subs_can_08to11, Weight: 0.001146639225065613
    Feature: subs_alc_05to08, Weight: 0.0010712934693587139
    Feature: we_se, Weight: 0.0008329051042572713
    Feature: wake_decimal_time, Weight: 0.0008329051042571603
    Feature: ddnsi_1, Weight: 0.0006850249732596077
    Feature: psqi_5h, Weight: 0.0005462102022631664
    Feature: Alcohol Multiple times daily, Weight: 0.0004697418345075803
    Feature: sds_23, Weight: 0.00012726237380701177
    Feature: sds_11, Weight: 4.937728957952543e-23

Principal Component 34:
    Feature: msw, Weight: 0.38217662835270233
    Feature: psqi_c2, Weight: 0.24132828443788595
    Feature: isi_5, Weight: 0.22374870729394739
    Feature: psqi_10, Weight: 0.22281321717850044
    Feature: sds_2, Weight: 0.20845062360901573
    Feature: brisc_1, Weight: 0.19729824091810252
    Feature: psqi_total, Weight: 0.18963651726546996
    Feature: we_ema, Weight: 0.17910894856872997
    Feature: psqi_6, Weight: 0.1737524997926177
    Feature: sleep_decimal_time, Weight: 0.16949270330049962
    Feature: sds_3, Weight: 0.16344271461447452
    Feature: we_tfa, Weight: 0.14880605312455636
    Feature: isi_4, Weight: 0.14433321510255892
    Feature: psqi_c1, Weight: 0.14304231389761402
    Feature: we_se, Weight: 0.13776806670911615
    Feature: wake_decimal_time, Weight: 0.1377680667091161
    Feature: socialjetlag, Weight: 0.13690380081701767
    Feature: sds_1, Weight: 0.13015103619302876
    Feature: psqi_c6, Weight: 0.12804122766665027
    Feature: wd_sq, Weight: 0.12379389928764614
    Feature: Black, Weight: 0.12369236808748289
    Feature: wd_bts, Weight: 0.11554772042863984
    Feature: $25,000 - $50,000, Weight: 0.11495806657532857
    Feature: we_waso, Weight: 0.1076230487775482
    Feature: we_tts, Weight: 0.09411203866440108
    Feature: we_bts, Weight: 0.09323807389969477
    Feature: msf, Weight: 0.09307180475768026
    Feature: transgender, Weight: 0.08810883244959693
    Feature: isi_2, Weight: 0.08360236457768189
    Feature: left_handed, Weight: 0.0836010376454715
    Feature: brisc_2, Weight: 0.08205927269585478
    Feature: wd_tfa, Weight: 0.0781128066409496
    Feature: sds_7, Weight: 0.07715120249769163
    Feature: we_sol, Weight: 0.07613551891568437
    Feature: >$200,000, Weight: 0.07193381823682123
    Feature: Heterosexual, Weight: 0.07028616933768295
    Feature: < $25,000, Weight: 0.07023820456391815
    Feature: psqi_11a, Weight: 0.07016667759541209
    Feature: psqi_5j, Weight: 0.06946693547436886
    Feature: Asian, Weight: 0.06721133097691884
    Feature: isi_3, Weight: 0.06597839344262096
    Feature: Multiracial, Weight: 0.0654913738024502
    Feature: subs_caff_14to17, Weight: 0.0652348666134972
    Feature: psqi_c7, Weight: 0.06498789149659645
    Feature: psqi_11d, Weight: 0.06327050530103567
    Feature: college_educated, Weight: 0.06238092601683023
    Feature: psqi_5i, Weight: 0.06205454486762902
    Feature: brisc_3, Weight: 0.0614704851815155
    Feature: psqi_5h, Weight: 0.061443305258174145
    Feature: Cannabis Never, Weight: 0.061287099245810536
    Feature: Caffeine Multiple times daily, Weight: 0.05916792667085694
    Feature: we_tst, Weight: 0.058407680103976026
    Feature: Alcohol Never, Weight: 0.058369123887247416
    Feature: Alcohol Once a month or less, Weight: 0.057218453573891465
    Feature: we_twt, Weight: 0.0549140386611638
    Feature: subs_alc_23to02, Weight: 0.05360370100957956
    Feature: sds_12, Weight: 0.05354062620774918
    Feature: wd_ttb, Weight: 0.05277721026368499
    Feature: subs_can_23to02, Weight: 0.05189684363659382
    Feature: Islander, Weight: 0.04939147956755243
    Feature: brisc_total, Weight: 0.04914434945269823
    Feature: income_notsay, Weight: 0.04913747410485569
    Feature: wd_waso, Weight: 0.04850862411603682
    Feature: subs_can_20to23, Weight: 0.047759286587789426
    Feature: wd_twt, Weight: 0.04759424524549012
    Feature: we_ttb, Weight: 0.046119069395679654
    Feature: sds_8, Weight: 0.045523831141658457
    Feature: subs_can_17to20, Weight: 0.044496157960413014
    Feature: subs_can_14to17, Weight: 0.04326444075251556
    Feature: brisc_4, Weight: 0.04325154638364777
    Feature: subs_caff_11to14, Weight: 0.042558554371872226
    Feature: Native, Weight: 0.04216550999421821
    Feature: sds_4, Weight: 0.04195363869664143
    Feature: Alcohol Once a week or less, Weight: 0.039505103521078694
    Feature: Alcohol Daily, Weight: 0.038199192136945774
    Feature: ddnsi_1, Weight: 0.037759711087531844
    Feature: isi_total, Weight: 0.03681923345905053
    Feature: Bisexual, Weight: 0.03649710161797685
    Feature: we_tib, Weight: 0.03529365922077894
    Feature: psqi_5e, Weight: 0.0352936592207789
    Feature: Caffeine Daily, Weight: 0.034185229840841054
    Feature: we_nwak, Weight: 0.03299523114605903
    Feature: hispanic, Weight: 0.03237034502808893
    Feature: Homosexual, Weight: 0.03208288857752781
    Feature: psqi_c3, Weight: 0.03200006815260245
    Feature: wd_tob, Weight: 0.03193956533080734
    Feature: wd_ema, Weight: 0.031191985694709073
    Feature: psqi_5a, Weight: 0.03078452588455946
    Feature: we_tob, Weight: 0.030405259785577274
    Feature: subs_can_11to14, Weight: 0.030204306471199812
    Feature: subs_tob_20to23, Weight: 0.028325025807645173
    Feature: psqi_c5, Weight: 0.028110510159912033
    Feature: subs_can_02to05, Weight: 0.02637458055830631
    Feature: wd_se, Weight: 0.025950933332617103
    Feature: ddnsi_5, Weight: 0.02588760136552249
    Feature: subs_tob_17to20, Weight: 0.024883785073444246
    Feature: subs_can_08to11, Weight: 0.024580612851410746
    Feature: we_sq, Weight: 0.024282391426679675
    Feature: ddnsi_4, Weight: 0.023475548486878134
    Feature: Cannabis Multiple times daily, Weight: 0.02275226153723283
    Feature: subs_tob_14to17, Weight: 0.02259088346918444
    Feature: psqi_5c, Weight: 0.02238939335994786
    Feature: Caffeine Once a month or less, Weight: 0.022210465075735725
    Feature: sds_13, Weight: 0.0217636980390373
    Feature: sds_9, Weight: 0.02157993002582065
    Feature: psqi_5d, Weight: 0.020738431601949145
    Feature: Tobacco Occasional Smoker, Weight: 0.020699680277256178
    Feature: subs_caff_02to05, Weight: 0.020394473685050082
    Feature: subs_caff_17to20, Weight: 0.02019254354761242
    Feature: subs_tob_11to14, Weight: 0.019803283031718057
    Feature: psqi_8, Weight: 0.01968970806001678
    Feature: subs_caff_08to11, Weight: 0.019665035997030955
    Feature: sds_5, Weight: 0.019630819487828473
    Feature: Tobacco Former Smoker, Weight: 0.019600769709915516
    Feature: Cannabis Once a month or less, Weight: 0.01937778572690872
    Feature: isi_1, Weight: 0.0189903841121193
    Feature: psqi_5g, Weight: 0.018764470935285472
    Feature: subs_caff_23to02, Weight: 0.017065655105063728
    Feature: subs_alc_20to23, Weight: 0.016886472493469133
    Feature: subs_caff_05to08, Weight: 0.016675431656474872
    Feature: subs_alc_17to20, Weight: 0.016573616202292214
    Feature: subs_alc_02to05, Weight: 0.016472012309392263
    Feature: subs_tob_02to05, Weight: 0.015302988548163917
    Feature: subs_tob_23to02, Weight: 0.01499033478340809
    Feature: wd_nwak, Weight: 0.014760643905335519
    Feature: White, Weight: 0.014729194049716293
    Feature: subs_tob_05to08, Weight: 0.01388640090033675
    Feature: other_orientation, Weight: 0.012923835522986074
    Feature: psqi_11e, Weight: 0.012802910652506765
    Feature: Tobacco Never Smoker, Weight: 0.012787490332996011
    Feature: subs_can_05to08, Weight: 0.012489184291213252
    Feature: psqi_c4, Weight: 0.012010656098010598
    Feature: psqi_2, Weight: 0.011850066372194174
    Feature: Caffeine Never, Weight: 0.011625214198831422
    Feature: Cannabis A few times a week, Weight: 0.011463814910520436
    Feature: subs_caff_20to23, Weight: 0.011290576381203376
    Feature: isi_7, Weight: 0.011110950204981221
    Feature: sds_16, Weight: 0.009115040837751675
    Feature: subs_alc_08to11, Weight: 0.0089830226031808
    Feature: psqi_5f, Weight: 0.008925998025320278
    Feature: isi_6, Weight: 0.008873108104502134
    Feature: sds_10, Weight: 0.0083199371567732
    Feature: Cannabis Daily, Weight: 0.007996066305082636
    Feature: sds_14, Weight: 0.00760516186945312
    Feature: sds_24, Weight: 0.007285162750774694
    Feature: Caffeine A few times a week, Weight: 0.00687096502996031
    Feature: $100,000 - $200,000, Weight: 0.006711920170621702
    Feature: psqi_11b, Weight: 0.006515456029786655
    Feature: $50,000 - $100,000, Weight: 0.006022904507191687
    Feature: sds_19, Weight: 0.0049817453603869825
    Feature: wd_sol, Weight: 0.004774673734410179
    Feature: psqi_11c, Weight: 0.00470813035459205
    Feature: sds_20, Weight: 0.004656494184943509
    Feature: sds_22, Weight: 0.004651996942803847
    Feature: psqi_7, Weight: 0.004555044287129523
    Feature: wd_tib, Weight: 0.00414965400508618
    Feature: sds_23, Weight: 0.0038547247736636543
    Feature: sds_21, Weight: 0.0038502275315239927
    Feature: ddnsi_2, Weight: 0.003813825165638343
    Feature: Tobacco Daily Smoker, Weight: 0.00351253693800198
    Feature: sds_15, Weight: 0.0032113812940251663
    Feature: wd_tts, Weight: 0.003155944692334264
    Feature: subs_tob_08to11, Weight: 0.0028968940427926537
    Feature: Alcohol A few times a week, Weight: 0.002712200817952583
    Feature: subs_alc_14to17, Weight: 0.002619111223125368
    Feature: wd_tst, Weight: 0.00259533050283111
    Feature: psqi_5b, Weight: 0.0024318376196067956
    Feature: Caffeine Once a week or less, Weight: 0.002277985703363263
    Feature: ddnsi_total, Weight: 0.002232368727119344
    Feature: subs_alc_11to14, Weight: 0.0021135750994038163
    Feature: sds_25, Weight: 0.001977409980864219
    Feature: psqi_9, Weight: 0.0018035432472489274
    Feature: sds_17, Weight: 0.001706732172232918
    Feature: msfsc1, Weight: 0.0016063857582729506
    Feature: ddnsi_3, Weight: 0.0015872817414417633
    Feature: sds_6, Weight: 0.001146906992577905
    Feature: subs_alc_05to08, Weight: 0.0007621660119489053
    Feature: sex, Weight: 0.0005474359488177186
    Feature: Cannabis Once a week or less, Weight: 0.00030282923393406234
    Feature: Alcohol Multiple times daily, Weight: 0.0001552410707768852
    Feature: sds_18, Weight: 0.00012538186557448436
    Feature: sds_11, Weight: 1.5267251699968702e-20

Principal Component 35:
    Feature: brisc_3, Weight: 0.3296404654393877
    Feature: we_bts, Weight: 0.28367186787932075
    Feature: msw, Weight: 0.23634561344161975
    Feature: we_ema, Weight: 0.23437056864646233
    Feature: psqi_total, Weight: 0.1994027745679754
    Feature: we_tts, Weight: 0.16715033978236493
    Feature: isi_7, Weight: 0.16533392926425158
    Feature: < $25,000, Weight: 0.1639367001216712
    Feature: psqi_11b, Weight: 0.16345477818457654
    Feature: sleep_decimal_time, Weight: 0.1577662049127882
    Feature: we_se, Weight: 0.1570759226293751
    Feature: wake_decimal_time, Weight: 0.157075922629375
    Feature: psqi_11d, Weight: 0.155064556454157
    Feature: psqi_10, Weight: 0.14631594646011548
    Feature: Cannabis Never, Weight: 0.14369677695714916
    Feature: socialjetlag, Weight: 0.13403280304014492
    Feature: psqi_c2, Weight: 0.12456064827209011
    Feature: isi_4, Weight: 0.12395020557328007
    Feature: subs_can_20to23, Weight: 0.12161812492206445
    Feature: Bisexual, Weight: 0.11798607939242631
    Feature: Black, Weight: 0.11475871671087388
    Feature: sds_1, Weight: 0.11158785486834613
    Feature: Alcohol Never, Weight: 0.11121125181740624
    Feature: Tobacco Occasional Smoker, Weight: 0.10622114396687876
    Feature: $25,000 - $50,000, Weight: 0.10301839217594598
    Feature: Islander, Weight: 0.10172860917120713
    Feature: subs_can_23to02, Weight: 0.1006096054357287
    Feature: subs_alc_20to23, Weight: 0.10007407881325463
    Feature: psqi_c1, Weight: 0.0957380921285031
    Feature: sds_7, Weight: 0.09314117452814115
    Feature: sex, Weight: 0.09079307890848312
    Feature: psqi_6, Weight: 0.08746592507890275
    Feature: brisc_1, Weight: 0.08407876331718223
    Feature: subs_alc_23to02, Weight: 0.08378627164509375
    Feature: sds_2, Weight: 0.08123015670217115
    Feature: psqi_c3, Weight: 0.0781247151312853
    Feature: Heterosexual, Weight: 0.07647580540893717
    Feature: brisc_total, Weight: 0.07578016974803106
    Feature: we_ttb, Weight: 0.07577059968318216
    Feature: sds_5, Weight: 0.07509576046288877
    Feature: psqi_c4, Weight: 0.07212467643282057
    Feature: we_waso, Weight: 0.07121075175695951
    Feature: psqi_9, Weight: 0.0704866003222854
    Feature: we_tfa, Weight: 0.06985003108040636
    Feature: subs_tob_23to02, Weight: 0.06884206547432961
    Feature: we_sol, Weight: 0.0651940555831254
    Feature: subs_tob_02to05, Weight: 0.06479189576522737
    Feature: sds_6, Weight: 0.06365447617114552
    Feature: isi_5, Weight: 0.06354242985138267
    Feature: we_nwak, Weight: 0.06349701703003108
    Feature: sds_4, Weight: 0.06181233746983274
    Feature: subs_can_17to20, Weight: 0.06097138333095484
    Feature: we_tob, Weight: 0.059083059929550506
    Feature: isi_1, Weight: 0.058006998763568254
    Feature: sds_9, Weight: 0.056431916545159846
    Feature: isi_total, Weight: 0.056187599531053484
    Feature: wd_tib, Weight: 0.05614429730272383
    Feature: psqi_11e, Weight: 0.055411525811177656
    Feature: wd_tst, Weight: 0.053598192351402826
    Feature: Alcohol Daily, Weight: 0.053458693407741634
    Feature: we_sq, Weight: 0.052134197644150136
    Feature: psqi_11c, Weight: 0.051730538787128744
    Feature: sds_3, Weight: 0.048104695023035
    Feature: psqi_5b, Weight: 0.04708148034518113
    Feature: psqi_5a, Weight: 0.04647817253744948
    Feature: wd_se, Weight: 0.04632881866657184
    Feature: msf, Weight: 0.04607494356972679
    Feature: psqi_2, Weight: 0.04601056359930103
    Feature: left_handed, Weight: 0.045972541175386045
    Feature: wd_tts, Weight: 0.04442664523392331
    Feature: subs_tob_20to23, Weight: 0.0443047025378
    Feature: Native, Weight: 0.04384968002444853
    Feature: Alcohol Once a week or less, Weight: 0.043781645873588376
    Feature: subs_tob_17to20, Weight: 0.042740370508680715
    Feature: Cannabis Once a month or less, Weight: 0.04239342411986172
    Feature: wd_nwak, Weight: 0.042356941629686104
    Feature: subs_alc_02to05, Weight: 0.04160794030358324
    Feature: psqi_c6, Weight: 0.0415264226769906
    Feature: $100,000 - $200,000, Weight: 0.0413877831594244
    Feature: sds_12, Weight: 0.041100622208795026
    Feature: wd_bts, Weight: 0.04001835519216994
    Feature: Cannabis Daily, Weight: 0.03992208594510378
    Feature: psqi_5c, Weight: 0.03725855613226513
    Feature: Tobacco Never Smoker, Weight: 0.037193513479034775
    Feature: isi_6, Weight: 0.0371199137167019
    Feature: Tobacco Former Smoker, Weight: 0.03699114770671452
    Feature: Cannabis A few times a week, Weight: 0.03691954193089887
    Feature: subs_tob_14to17, Weight: 0.036759157765102246
    Feature: Homosexual, Weight: 0.035659355433611484
    Feature: hispanic, Weight: 0.0354905601115672
    Feature: subs_tob_11to14, Weight: 0.03468871487506446
    Feature: Caffeine A few times a week, Weight: 0.03380277635609511
    Feature: subs_caff_11to14, Weight: 0.03306608902630437
    Feature: ddnsi_5, Weight: 0.03243563258002324
    Feature: Caffeine Multiple times daily, Weight: 0.032385373149637714
    Feature: subs_caff_17to20, Weight: 0.032243425453560896
    Feature: subs_tob_05to08, Weight: 0.0320364827811295
    Feature: other_orientation, Weight: 0.030134977223328238
    Feature: msfsc1, Weight: 0.030113493127920915
    Feature: subs_can_02to05, Weight: 0.02882019566312913
    Feature: psqi_5g, Weight: 0.027649854505632367
    Feature: Alcohol A few times a week, Weight: 0.026370026993490323
    Feature: wd_ema, Weight: 0.026170503198555975
    Feature: subs_alc_17to20, Weight: 0.02604516617587207
    Feature: wd_waso, Weight: 0.025711190357725205
    Feature: wd_tfa, Weight: 0.024515245833763338
    Feature: subs_caff_05to08, Weight: 0.023714328539202998
    Feature: subs_can_14to17, Weight: 0.02367175096486685
    Feature: Asian, Weight: 0.023656000806183526
    Feature: isi_2, Weight: 0.022929615368151024
    Feature: subs_caff_08to11, Weight: 0.022495570531167464
    Feature: sds_19, Weight: 0.022391089947652022
    Feature: Cannabis Once a week or less, Weight: 0.022184276098815525
    Feature: subs_caff_14to17, Weight: 0.02192286291964355
    Feature: subs_caff_20to23, Weight: 0.021383652930524213
    Feature: subs_can_08to11, Weight: 0.021242478681846182
    Feature: sds_18, Weight: 0.020966147180496504
    Feature: sds_13, Weight: 0.020666555598985004
    Feature: psqi_7, Weight: 0.02003402847327314
    Feature: >$200,000, Weight: 0.018812778135445962
    Feature: White, Weight: 0.018402507575582566
    Feature: psqi_5h, Weight: 0.017038328225356444
    Feature: Caffeine Daily, Weight: 0.016985049647708826
    Feature: subs_can_11to14, Weight: 0.016703995327235648
    Feature: sds_24, Weight: 0.01666414522075283
    Feature: Caffeine Never, Weight: 0.015788442349406257
    Feature: Alcohol Once a month or less, Weight: 0.015568537863436566
    Feature: psqi_c5, Weight: 0.014506818920342921
    Feature: wd_twt, Weight: 0.014309916344453846
    Feature: psqi_5i, Weight: 0.014146343647164342
    Feature: psqi_11a, Weight: 0.01361904674298282
    Feature: Caffeine Once a week or less, Weight: 0.013597972482811806
    Feature: psqi_5f, Weight: 0.013415466846289595
    Feature: wd_tob, Weight: 0.013045188820237474
    Feature: psqi_c7, Weight: 0.012876499579251771
    Feature: wd_sq, Weight: 0.012850829839405775
    Feature: subs_tob_08to11, Weight: 0.012480502393474117
    Feature: isi_3, Weight: 0.012389663739700303
    Feature: brisc_2, Weight: 0.012324020610845393
    Feature: psqi_8, Weight: 0.011690498373108808
    Feature: college_educated, Weight: 0.011579522669634357
    Feature: sds_23, Weight: 0.011420928472930449
    Feature: sds_25, Weight: 0.011220692379998759
    Feature: income_notsay, Weight: 0.01107148047358529
    Feature: subs_can_05to08, Weight: 0.010764293342885863
    Feature: brisc_4, Weight: 0.010100770048046426
    Feature: sds_20, Weight: 0.009229344799454402
    Feature: subs_alc_14to17, Weight: 0.008975575668083706
    Feature: sds_14, Weight: 0.008721340226509437
    Feature: ddnsi_total, Weight: 0.008406537051196747
    Feature: we_twt, Weight: 0.007981455937773897
    Feature: wd_ttb, Weight: 0.007834243919543848
    Feature: Multiracial, Weight: 0.007573194311595435
    Feature: ddnsi_3, Weight: 0.007494007155693408
    Feature: $50,000 - $100,000, Weight: 0.00735924578473017
    Feature: sds_17, Weight: 0.00729835956706615
    Feature: sds_8, Weight: 0.006964261063891274
    Feature: ddnsi_1, Weight: 0.006486889643486773
    Feature: subs_alc_08to11, Weight: 0.006392908253279405
    Feature: Caffeine Once a month or less, Weight: 0.00612353517067964
    Feature: wd_sol, Weight: 0.005080801387935041
    Feature: we_tib, Weight: 0.00405632640003574
    Feature: psqi_5e, Weight: 0.004056326400035677
    Feature: subs_caff_02to05, Weight: 0.0033447263010528937
    Feature: sds_22, Weight: 0.0030804630899593805
    Feature: subs_caff_23to02, Weight: 0.0029645495371681025
    Feature: subs_alc_11to14, Weight: 0.002921805285068243
    Feature: Tobacco Daily Smoker, Weight: 0.002807451052036383
    Feature: sds_15, Weight: 0.0025938002723742406
    Feature: Cannabis Multiple times daily, Weight: 0.0022774488624692354
    Feature: psqi_5j, Weight: 0.001988936967574434
    Feature: Alcohol Multiple times daily, Weight: 0.0015976253273603275
    Feature: psqi_5d, Weight: 0.0015600008445324299
    Feature: sds_10, Weight: 0.0012973314378814244
    Feature: subs_alc_05to08, Weight: 0.0008908019090408132
    Feature: sds_21, Weight: 0.00088887941648334
    Feature: sds_16, Weight: 0.0008712280314193811
    Feature: transgender, Weight: 0.0007235703794239295
    Feature: ddnsi_4, Weight: 0.0003316001779368064
    Feature: ddnsi_2, Weight: 0.0001230137026317098
    Feature: we_tst, Weight: 7.781499276326986e-06
    Feature: sds_11, Weight: 1.0559267517194914e-21

Principal Component 36:
    Feature: we_ema, Weight: 0.31522607385735757
    Feature: psqi_c1, Weight: 0.27695615809046026
    Feature: we_tst, Weight: 0.25319512824067847
    Feature: psqi_total, Weight: 0.2309626246115779
    Feature: we_waso, Weight: 0.22253800961249404
    Feature: we_bts, Weight: 0.1982228398873453
    Feature: sds_2, Weight: 0.19757135535323253
    Feature: we_sol, Weight: 0.18580732052474913
    Feature: psqi_c6, Weight: 0.17889211906220184
    Feature: psqi_9, Weight: 0.17770775989425514
    Feature: isi_5, Weight: 0.16000174686349936
    Feature: wd_twt, Weight: 0.15636134087748493
    Feature: sds_3, Weight: 0.15616919569399842
    Feature: psqi_8, Weight: 0.15127833117025094
    Feature: brisc_1, Weight: 0.1422825569066684
    Feature: isi_6, Weight: 0.13949816213575678
    Feature: sleep_decimal_time, Weight: 0.1322779049688554
    Feature: psqi_10, Weight: 0.12972043530851504
    Feature: < $25,000, Weight: 0.1296373682857772
    Feature: psqi_5h, Weight: 0.12933849357245744
    Feature: isi_2, Weight: 0.12869858471366366
    Feature: brisc_total, Weight: 0.11872430826622475
    Feature: psqi_11a, Weight: 0.11475687807514637
    Feature: brisc_3, Weight: 0.11350922372964087
    Feature: isi_total, Weight: 0.11346233992403573
    Feature: we_tts, Weight: 0.10779483129997777
    Feature: we_sq, Weight: 0.10597637247023986
    Feature: isi_7, Weight: 0.09594760453942783
    Feature: we_twt, Weight: 0.09501177358264011
    Feature: psqi_c4, Weight: 0.09436092575627858
    Feature: isi_1, Weight: 0.09038178971081998
    Feature: wd_tst, Weight: 0.08402264121858838
    Feature: wd_sq, Weight: 0.08297080307062323
    Feature: psqi_5a, Weight: 0.07694932840733021
    Feature: >$200,000, Weight: 0.0725515556343786
    Feature: we_tfa, Weight: 0.0697348329372961
    Feature: sds_4, Weight: 0.06917853999941559
    Feature: msf, Weight: 0.06740083023250337
    Feature: psqi_5j, Weight: 0.06714414061295271
    Feature: we_ttb, Weight: 0.06379606004644692
    Feature: Heterosexual, Weight: 0.06257352313829875
    Feature: Native, Weight: 0.06224671067680962
    Feature: subs_can_20to23, Weight: 0.062065302682836415
    Feature: socialjetlag, Weight: 0.057497455743531295
    Feature: psqi_11e, Weight: 0.057386094501647715
    Feature: Cannabis Never, Weight: 0.05677084556816362
    Feature: psqi_5f, Weight: 0.055176357252999304
    Feature: sds_9, Weight: 0.05348966153309289
    Feature: isi_3, Weight: 0.05244880746899251
    Feature: sex, Weight: 0.051765703679200845
    Feature: sds_1, Weight: 0.05119811542411827
    Feature: wake_decimal_time, Weight: 0.05107525458372251
    Feature: we_se, Weight: 0.05107525458372237
    Feature: Caffeine Multiple times daily, Weight: 0.049916361565353465
    Feature: psqi_c7, Weight: 0.04695318895775196
    Feature: $50,000 - $100,000, Weight: 0.046430666298341444
    Feature: psqi_11b, Weight: 0.04569154115915745
    Feature: psqi_5i, Weight: 0.04300969104984672
    Feature: psqi_c2, Weight: 0.041849331635216785
    Feature: brisc_4, Weight: 0.040289733661630085
    Feature: wd_se, Weight: 0.03871621827409866
    Feature: brisc_2, Weight: 0.036983224693795794
    Feature: msfsc1, Weight: 0.0369170803114887
    Feature: sds_19, Weight: 0.03661800784809429
    Feature: hispanic, Weight: 0.03642926665985426
    Feature: Caffeine A few times a week, Weight: 0.03632220688354428
    Feature: psqi_2, Weight: 0.036168308839590144
    Feature: psqi_5d, Weight: 0.03563927832925334
    Feature: wd_bts, Weight: 0.035521075301251134
    Feature: wd_tob, Weight: 0.03544137533699476
    Feature: psqi_c5, Weight: 0.03534765305863105
    Feature: Black, Weight: 0.034818006358692505
    Feature: sds_5, Weight: 0.03439741797930044
    Feature: wd_tfa, Weight: 0.03345108858597236
    Feature: $25,000 - $50,000, Weight: 0.03282781944226511
    Feature: White, Weight: 0.03267743843883858
    Feature: wd_nwak, Weight: 0.03247944248183698
    Feature: subs_caff_02to05, Weight: 0.0315874782038833
    Feature: psqi_c3, Weight: 0.031404703125000016
    Feature: Asian, Weight: 0.03133809777954785
    Feature: subs_caff_14to17, Weight: 0.031043109854994984
    Feature: Alcohol Never, Weight: 0.030225263169469854
    Feature: subs_tob_17to20, Weight: 0.03005136127760285
    Feature: left_handed, Weight: 0.029723585531399498
    Feature: sds_7, Weight: 0.029664478573479584
    Feature: Tobacco Occasional Smoker, Weight: 0.029571196376202917
    Feature: sds_25, Weight: 0.02939081306981063
    Feature: psqi_5g, Weight: 0.02529394746825374
    Feature: sds_6, Weight: 0.025146704490778875
    Feature: Cannabis Once a month or less, Weight: 0.024820634009443475
